Metric,Mean,Width,Min,Max,Autocorr
S_CheckIn,102.3805044925601,0.1225586593424872,102.25794583321762,102.5030631519026,0.021827459851278087
S_Recupero,119.87549333619415,0.08417415811311674,119.79131917808104,119.95966749430727,-0.060553764977857076
S_TraceDetection,56.89521214213814,0.13219210409187537,56.763020038046264,57.02740424623002,-0.1410744930732474
S_Varchi,13.03547836927367,0.014555222309331496,13.02092314696434,13.050033591583002,0.23944429930411198
S_XRay,50.43551497312665,0.05745224288770274,50.378062730238945,50.49296721601436,-0.16067524950730663
SystemResponseTime_Success,234.85925107534845,0.2457968618495801,234.61345421349887,235.10504793719804,-0.1267483071035376
Tq_CheckIn,0.058662162043751326,0.009403309243081893,0.04925885280066943,0.06806547128683321,0.024227600862106784
Tq_Recupero,0.0,0.0,0.0,0.0,0.0
Tq_TraceDetection,16.49481045340325,0.5068446306448084,15.987965822758442,17.00165508404806,-0.1386477824189043
Tq_Varchi,1.4206296732038537,0.009998169729264985,1.4106315034745887,1.4306278429331187,0.06896566663188856
Tq_XRay,3.074710684386063,0.06948522333287638,3.0052254610531866,3.1441959077189394,-0.060652758246649674
Ts_CheckIn,102.43916665460385,0.12264652492950293,102.31652012967434,102.56181317953336,0.035010775399056275
Ts_Recupero,119.87549333619415,0.08417415811311674,119.79131917808104,119.95966749430727,-0.060553764977857076
Ts_TraceDetection,73.3900225955414,0.5216570223224939,72.8683655732189,73.9116796178639,-0.20114543846983352
Ts_Varchi,14.456108042477526,0.01989355648794902,14.436214485989577,14.476001598965475,0.16370406656033112
Ts_XRay,53.510225657512706,0.0926567302619324,53.41756892725078,53.602882387774635,-0.03752347840605387
