Time,Center,Metric,Value
400.0,XRay,TimeTotal,66.30753857485995
400.0,XRay,NumTotal,8.0
400.0,XRay,SystemResponseTime_Success,226.31434530939663
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,15.593322009841936
400.0,XRay,TimeService,52.86852541950526
400.0,XRay,NumQueue,2.0
400.0,CheckIn,TimeTotal,111.02637790035958
400.0,CheckIn,NumTotal,1.0
400.0,CheckIn,SystemResponseTime_Success,226.31434530939663
400.0,CheckIn,BusyServers,1.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,111.02637790035958
400.0,CheckIn,NumQueue,0.0
400.0,TraceDetection,TimeTotal,75.99695014368089
400.0,TraceDetection,NumTotal,0.0
400.0,TraceDetection,SystemResponseTime_Success,226.31434530939663
400.0,TraceDetection,BusyServers,0.0
400.0,TraceDetection,TimeQueue,0.0
400.0,TraceDetection,TimeService,75.99695014368089
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,18.606163859751
400.0,Varchi,NumTotal,6.0
400.0,Varchi,SystemResponseTime_Success,226.31434530939663
400.0,Varchi,BusyServers,4.0
400.0,Varchi,TimeQueue,0.08448213816982918
400.0,Varchi,TimeService,18.539293534113018
400.0,Varchi,NumQueue,2.0
400.0,Recupero,TimeTotal,125.52559926034812
400.0,Recupero,NumTotal,16.0
400.0,Recupero,SystemResponseTime_Success,226.31434530939663
400.0,Recupero,BusyServers,16.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,125.52559926034812
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,19.744590433156194
800.0,Varchi,NumTotal,6.0
800.0,Varchi,SystemResponseTime_Success,252.27004563492426
800.0,Varchi,BusyServers,4.0
800.0,Varchi,TimeQueue,1.2815176425122792
800.0,Varchi,TimeService,18.82205370619017
800.0,Varchi,NumQueue,2.0
800.0,XRay,TimeTotal,75.76025163702758
800.0,XRay,NumTotal,8.0
800.0,XRay,SystemResponseTime_Success,252.27004563492426
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,24.496184234407895
800.0,XRay,TimeService,52.04307769086506
800.0,XRay,NumQueue,2.0
800.0,TraceDetection,TimeTotal,95.3547390119027
800.0,TraceDetection,NumTotal,2.0
800.0,TraceDetection,SystemResponseTime_Success,252.27004563492426
800.0,TraceDetection,BusyServers,1.0
800.0,TraceDetection,TimeQueue,34.43065861038133
800.0,TraceDetection,TimeService,71.41462264855701
800.0,TraceDetection,NumQueue,1.0
800.0,Recupero,TimeTotal,120.66950418112116
800.0,Recupero,NumTotal,13.0
800.0,Recupero,SystemResponseTime_Success,252.27004563492426
800.0,Recupero,BusyServers,13.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,120.66950418112116
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,114.18964002526958
800.0,CheckIn,NumTotal,6.0
800.0,CheckIn,SystemResponseTime_Success,252.27004563492426
800.0,CheckIn,BusyServers,6.0
800.0,CheckIn,TimeQueue,0.78164276972804
800.0,CheckIn,TimeService,114.18964002526958
800.0,CheckIn,NumQueue,0.0
1200.0,Recupero,TimeTotal,120.1787754419925
1200.0,Recupero,NumTotal,15.0
1200.0,Recupero,SystemResponseTime_Success,262.3325476388831
1200.0,Recupero,BusyServers,15.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,120.1787754419925
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,115.50630200289564
1200.0,CheckIn,NumTotal,8.0
1200.0,CheckIn,SystemResponseTime_Success,262.3325476388831
1200.0,CheckIn,BusyServers,8.0
1200.0,CheckIn,TimeQueue,0.5315170834150672
1200.0,CheckIn,TimeService,114.87354357025866
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,19.970117476089772
1200.0,Varchi,NumTotal,1.0
1200.0,Varchi,SystemResponseTime_Success,262.3325476388831
1200.0,Varchi,BusyServers,1.0
1200.0,Varchi,TimeQueue,1.148220125193123
1200.0,Varchi,TimeService,18.812856247548673
1200.0,Varchi,NumQueue,0.0
1200.0,XRay,TimeTotal,74.06802507890217
1200.0,XRay,NumTotal,3.0
1200.0,XRay,SystemResponseTime_Success,262.3325476388831
1200.0,XRay,BusyServers,3.0
1200.0,XRay,TimeQueue,21.445705508530963
1200.0,XRay,TimeService,52.17576180857962
1200.0,XRay,NumQueue,0.0
1200.0,TraceDetection,TimeTotal,97.63938918636681
1200.0,TraceDetection,NumTotal,0.0
1200.0,TraceDetection,SystemResponseTime_Success,262.3325476388831
1200.0,TraceDetection,BusyServers,0.0
1200.0,TraceDetection,TimeQueue,35.34882097993941
1200.0,TraceDetection,TimeService,62.29056820642741
1200.0,TraceDetection,NumQueue,0.0
1600.0,CheckIn,TimeTotal,120.34569519578395
1600.0,CheckIn,NumTotal,10.0
1600.0,CheckIn,SystemResponseTime_Success,261.3001352427671
1600.0,CheckIn,BusyServers,8.0
1600.0,CheckIn,TimeQueue,1.7593790984205047
1600.0,CheckIn,TimeService,119.8159816831708
1600.0,CheckIn,NumQueue,2.0
1600.0,Varchi,TimeTotal,19.96535324575518
1600.0,Varchi,NumTotal,3.0
1600.0,Varchi,SystemResponseTime_Success,261.3001352427671
1600.0,Varchi,BusyServers,3.0
1600.0,Varchi,TimeQueue,1.1184373450144203
1600.0,Varchi,TimeService,18.83905119509341
