Time,Center,Metric,Value
400.0,XRay,TimeTotal,45.44855189494415
400.0,XRay,NumTotal,6.0
400.0,XRay,SystemResponseTime_Success,222.23084567591366
400.0,XRay,BusyServers,5.0
400.0,XRay,TimeQueue,0.9362204023855488
400.0,XRay,TimeService,45.44855189494415
400.0,XRay,NumQueue,1.0
400.0,CheckIn,TimeTotal,114.96414260820035
400.0,CheckIn,NumTotal,6.0
400.0,CheckIn,SystemResponseTime_Success,222.23084567591366
400.0,CheckIn,BusyServers,6.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,114.96414260820035
400.0,CheckIn,NumQueue,0.0
400.0,TraceDetection,TimeTotal,47.85707524000814
400.0,TraceDetection,NumTotal,1.0
400.0,TraceDetection,SystemResponseTime_Success,222.23084567591366
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,0.0
400.0,TraceDetection,TimeService,47.85707524000814
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,17.543475070315598
400.0,Varchi,NumTotal,0.0
400.0,Varchi,SystemResponseTime_Success,222.23084567591366
400.0,Varchi,BusyServers,0.0
400.0,Varchi,TimeQueue,2.167035267593655
400.0,Varchi,TimeService,15.37643980272194
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,113.21708363730787
400.0,Recupero,NumTotal,10.0
400.0,Recupero,SystemResponseTime_Success,222.23084567591366
400.0,Recupero,BusyServers,10.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,113.21708363730787
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,16.97116931737269
800.0,Varchi,NumTotal,0.0
800.0,Varchi,SystemResponseTime_Success,240.07299756429782
800.0,Varchi,BusyServers,0.0
800.0,Varchi,TimeQueue,1.3604670636503697
800.0,Varchi,TimeService,15.61070225372232
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,45.00013280223112
800.0,XRay,NumTotal,2.0
800.0,XRay,SystemResponseTime_Success,240.07299756429782
800.0,XRay,BusyServers,2.0
800.0,XRay,TimeQueue,0.8142418463944873
800.0,XRay,TimeService,44.15332128198084
800.0,XRay,NumQueue,0.0
800.0,TraceDetection,TimeTotal,65.72062209448764
800.0,TraceDetection,NumTotal,2.0
800.0,TraceDetection,SystemResponseTime_Success,240.07299756429782
