Time,Center,Metric,Value
100.0,TraceDetection,TimeTotal,0.0
100.0,TraceDetection,NumTotal,0.0
100.0,TraceDetection,SystemResponseTime_Success,0.0
100.0,TraceDetection,BusyServers,0.0
100.0,TraceDetection,TimeQueue,0.0
100.0,TraceDetection,TimeService,0.0
100.0,TraceDetection,NumQueue,0.0
100.0,XRay,TimeTotal,45.94914602807949
100.0,XRay,NumTotal,1.0
100.0,XRay,SystemResponseTime_Success,0.0
100.0,XRay,BusyServers,1.0
100.0,XRay,TimeQueue,0.0
100.0,XRay,TimeService,45.94914602807949
100.0,XRay,NumQueue,0.0
100.0,CheckIn,TimeTotal,70.62725285054233
100.0,CheckIn,NumTotal,4.0
100.0,CheckIn,SystemResponseTime_Success,0.0
100.0,CheckIn,BusyServers,4.0
100.0,CheckIn,TimeQueue,0.0
100.0,CheckIn,TimeService,70.62725285054233
100.0,CheckIn,NumQueue,0.0
100.0,Varchi,TimeTotal,14.218552399411479
100.0,Varchi,NumTotal,2.0
100.0,Varchi,SystemResponseTime_Success,0.0
100.0,Varchi,BusyServers,2.0
100.0,Varchi,TimeQueue,0.7854440557677963
100.0,Varchi,TimeService,13.040386315759784
100.0,Varchi,NumQueue,0.0
100.0,Recupero,TimeTotal,0.0
100.0,Recupero,NumTotal,3.0
100.0,Recupero,SystemResponseTime_Success,0.0
100.0,Recupero,BusyServers,3.0
100.0,Recupero,TimeQueue,0.0
100.0,Recupero,TimeService,0.0
100.0,Recupero,NumQueue,0.0
200.0,Varchi,TimeTotal,16.019833423738895
200.0,Varchi,NumTotal,0.0
200.0,Varchi,SystemResponseTime_Success,0.0
200.0,Varchi,BusyServers,0.0
200.0,Varchi,TimeQueue,1.695009220365398
200.0,Varchi,TimeService,14.324824203373497
200.0,Varchi,NumQueue,0.0
200.0,XRay,TimeTotal,41.759254813495666
200.0,XRay,NumTotal,4.0
200.0,XRay,SystemResponseTime_Success,0.0
200.0,XRay,BusyServers,4.0
200.0,XRay,TimeQueue,0.0
200.0,XRay,TimeService,41.759254813495666
200.0,XRay,NumQueue,0.0
200.0,TraceDetection,TimeTotal,0.0
200.0,TraceDetection,NumTotal,2.0
200.0,TraceDetection,SystemResponseTime_Success,0.0
200.0,TraceDetection,BusyServers,1.0
200.0,TraceDetection,TimeQueue,0.0
200.0,TraceDetection,TimeService,0.0
200.0,TraceDetection,NumQueue,1.0
200.0,Recupero,TimeTotal,0.0
200.0,Recupero,NumTotal,8.0
200.0,Recupero,SystemResponseTime_Success,0.0
200.0,Recupero,BusyServers,8.0
200.0,Recupero,TimeQueue,0.0
200.0,Recupero,TimeService,0.0
200.0,Recupero,NumQueue,0.0
200.0,CheckIn,TimeTotal,107.38323462454832
200.0,CheckIn,NumTotal,7.0
200.0,CheckIn,SystemResponseTime_Success,0.0
200.0,CheckIn,BusyServers,7.0
200.0,CheckIn,TimeQueue,0.0
200.0,CheckIn,TimeService,107.38323462454832
200.0,CheckIn,NumQueue,0.0
300.0,Recupero,TimeTotal,132.53035436879892
300.0,Recupero,NumTotal,9.0
300.0,Recupero,SystemResponseTime_Success,206.96272085135897
300.0,Recupero,BusyServers,9.0
300.0,Recupero,TimeQueue,0.0
300.0,Recupero,TimeService,132.53035436879892
300.0,Recupero,NumQueue,0.0
300.0,CheckIn,TimeTotal,103.13732619599514
300.0,CheckIn,NumTotal,4.0
300.0,CheckIn,SystemResponseTime_Success,206.96272085135897
300.0,CheckIn,BusyServers,4.0
300.0,CheckIn,TimeQueue,0.0
300.0,CheckIn,TimeService,103.13732619599514
300.0,CheckIn,NumQueue,0.0
300.0,Varchi,TimeTotal,17.305264274588282
300.0,Varchi,NumTotal,2.0
300.0,Varchi,SystemResponseTime_Success,206.96272085135897
300.0,Varchi,BusyServers,2.0
300.0,Varchi,TimeQueue,2.7409238745837126
300.0,Varchi,TimeService,14.948157645229507
300.0,Varchi,NumQueue,0.0
300.0,XRay,TimeTotal,42.335121713196486
300.0,XRay,NumTotal,8.0
300.0,XRay,SystemResponseTime_Success,206.96272085135897
300.0,XRay,BusyServers,5.0
300.0,XRay,TimeQueue,0.0
300.0,XRay,TimeService,42.335121713196486
300.0,XRay,NumQueue,3.0
300.0,TraceDetection,TimeTotal,105.64036066754026
300.0,TraceDetection,NumTotal,2.0
300.0,TraceDetection,SystemResponseTime_Success,206.96272085135897
300.0,TraceDetection,BusyServers,1.0
300.0,TraceDetection,TimeQueue,37.82589246704628
300.0,TraceDetection,TimeService,73.5818863951443
300.0,TraceDetection,NumQueue,1.0
400.0,Varchi,TimeTotal,17.465338940979926
400.0,Varchi,NumTotal,3.0
400.0,Varchi,SystemResponseTime_Success,224.45655354519275
400.0,Varchi,BusyServers,2.0
400.0,Varchi,TimeQueue,2.9489337967548876
400.0,Varchi,TimeService,14.656607396054557
400.0,Varchi,NumQueue,1.0
400.0,XRay,TimeTotal,46.844541236668505
400.0,XRay,NumTotal,7.0
400.0,XRay,SystemResponseTime_Success,224.45655354519275
400.0,XRay,BusyServers,5.0
400.0,XRay,TimeQueue,7.170673302391326
400.0,XRay,TimeService,41.9998060510227
400.0,XRay,NumQueue,2.0
400.0,TraceDetection,TimeTotal,110.5958816250286
400.0,TraceDetection,NumTotal,2.0
400.0,TraceDetection,SystemResponseTime_Success,224.45655354519275
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,48.580510518714
400.0,TraceDetection,TimeService,72.76998915798231
400.0,TraceDetection,NumQueue,1.0
400.0,Recupero,TimeTotal,112.47659847905553
400.0,Recupero,NumTotal,17.0
400.0,Recupero,SystemResponseTime_Success,224.45655354519275
400.0,Recupero,BusyServers,17.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,112.47659847905553
400.0,Recupero,NumQueue,0.0
400.0,CheckIn,TimeTotal,103.9696764284766
