Time,Center,Metric,Value
400.0,XRay,TimeTotal,46.915262488243016
400.0,XRay,NumTotal,7.0
400.0,XRay,SystemResponseTime_Success,178.69524521116153
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,0.5270978134131773
400.0,XRay,TimeService,46.28614574320146
400.0,XRay,NumQueue,1.0
400.0,CheckIn,TimeTotal,120.45863151477353
400.0,CheckIn,NumTotal,5.0
400.0,CheckIn,SystemResponseTime_Success,178.69524521116153
400.0,CheckIn,BusyServers,5.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,120.45863151477353
400.0,CheckIn,NumQueue,0.0
400.0,TraceDetection,TimeTotal,102.55264453705372
400.0,TraceDetection,NumTotal,2.0
400.0,TraceDetection,SystemResponseTime_Success,178.69524521116153
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,63.555659796332826
400.0,TraceDetection,TimeService,60.79885984474015
400.0,TraceDetection,NumQueue,1.0
400.0,Varchi,TimeTotal,18.528987796704165
400.0,Varchi,NumTotal,2.0
400.0,Varchi,SystemResponseTime_Success,178.69524521116153
400.0,Varchi,BusyServers,2.0
400.0,Varchi,TimeQueue,0.0
400.0,Varchi,TimeService,18.528987796704165
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,101.00719999772569
400.0,Recupero,NumTotal,14.0
400.0,Recupero,SystemResponseTime_Success,178.69524521116153
400.0,Recupero,BusyServers,14.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,101.00719999772569
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,19.43697718607307
800.0,Varchi,NumTotal,1.0
800.0,Varchi,SystemResponseTime_Success,256.57859129838494
800.0,Varchi,BusyServers,1.0
800.0,Varchi,TimeQueue,0.546134634006636
800.0,Varchi,TimeService,18.884492149345423
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,66.54124892000283
800.0,XRay,NumTotal,8.0
800.0,XRay,SystemResponseTime_Success,256.57859129838494
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,16.367261221220897
800.0,XRay,TimeService,49.87021324149987
800.0,XRay,NumQueue,2.0
800.0,TraceDetection,TimeTotal,114.67480067781017
800.0,TraceDetection,NumTotal,4.0
800.0,TraceDetection,SystemResponseTime_Success,256.57859129838494
800.0,TraceDetection,BusyServers,1.0
800.0,TraceDetection,TimeQueue,47.0130340161717
800.0,TraceDetection,TimeService,61.785137409617015
800.0,TraceDetection,NumQueue,3.0
800.0,Recupero,TimeTotal,117.55874808191653
800.0,Recupero,NumTotal,13.0
800.0,Recupero,SystemResponseTime_Success,256.57859129838494
800.0,Recupero,BusyServers,13.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,117.55874808191653
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,113.23193380654769
800.0,CheckIn,NumTotal,6.0
800.0,CheckIn,SystemResponseTime_Success,256.57859129838494
800.0,CheckIn,BusyServers,6.0
