Time,Center,Metric,Value
400.0,CheckIn,TimeTotal,104.56602234067252
400.0,CheckIn,NumTotal,5.0
400.0,CheckIn,SystemResponseTime_Success,196.33917760694257
400.0,CheckIn,BusyServers,5.0
400.0,CheckIn,TimeQueue,9.237023255684097
400.0,CheckIn,TimeService,93.24133453847955
400.0,CheckIn,NumQueue,0.0
400.0,XRay,TimeTotal,65.62391741165797
400.0,XRay,NumTotal,20.0
400.0,XRay,SystemResponseTime_Success,196.33917760694257
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,25.582310806181823
400.0,XRay,TimeService,47.932098928430136
400.0,XRay,NumQueue,14.0
400.0,TraceDetection,TimeTotal,50.004756107535286
400.0,TraceDetection,NumTotal,1.0
400.0,TraceDetection,SystemResponseTime_Success,196.33917760694257
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,0.0
400.0,TraceDetection,TimeService,50.004756107535286
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,15.851025052801129
400.0,Varchi,NumTotal,2.0
400.0,Varchi,SystemResponseTime_Success,196.33917760694257
400.0,Varchi,BusyServers,2.0
400.0,Varchi,TimeQueue,3.183901322705505
400.0,Varchi,TimeService,12.63493817578708
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,112.08984669289676
400.0,Recupero,NumTotal,16.0
400.0,Recupero,SystemResponseTime_Success,196.33917760694257
400.0,Recupero,BusyServers,16.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,112.08984669289676
400.0,Recupero,NumQueue,0.0
800.0,XRay,TimeTotal,115.86202276516298
800.0,XRay,NumTotal,29.0
800.0,XRay,SystemResponseTime_Success,292.25915635715484
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,69.83828506162412
800.0,XRay,TimeService,49.60524467636681
800.0,XRay,NumQueue,23.0
800.0,TraceDetection,TimeTotal,60.10686575682856
800.0,TraceDetection,NumTotal,1.0
800.0,TraceDetection,SystemResponseTime_Success,292.25915635715484
800.0,TraceDetection,BusyServers,1.0
800.0,TraceDetection,TimeQueue,9.016391775374538
800.0,TraceDetection,TimeService,58.90894065649703
800.0,TraceDetection,NumQueue,0.0
800.0,Varchi,TimeTotal,15.690835495414683
800.0,Varchi,NumTotal,1.0
800.0,Varchi,SystemResponseTime_Success,292.25915635715484
800.0,Varchi,BusyServers,1.0
800.0,Varchi,TimeQueue,2.988262731046597
800.0,Varchi,TimeService,12.675651478502802
800.0,Varchi,NumQueue,0.0
800.0,Recupero,TimeTotal,126.03542506299725
800.0,Recupero,NumTotal,14.0
800.0,Recupero,SystemResponseTime_Success,292.25915635715484
800.0,Recupero,BusyServers,14.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,126.03542506299725
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,99.30027534146205
800.0,CheckIn,NumTotal,4.0
800.0,CheckIn,SystemResponseTime_Success,292.25915635715484
800.0,CheckIn,BusyServers,4.0
800.0,CheckIn,TimeQueue,5.747073433399564
800.0,CheckIn,TimeService,93.01859042588579
800.0,CheckIn,NumQueue,0.0
1200.0,Recupero,TimeTotal,122.17745193852426
1200.0,Recupero,NumTotal,13.0
1200.0,Recupero,SystemResponseTime_Success,323.0119353410923
1200.0,Recupero,BusyServers,13.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,122.17745193852426
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,99.79255711797958
1200.0,CheckIn,NumTotal,3.0
1200.0,CheckIn,SystemResponseTime_Success,323.0119353410923
1200.0,CheckIn,BusyServers,3.0
1200.0,CheckIn,TimeQueue,4.155576174919684
1200.0,CheckIn,TimeService,95.43590467653154
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,15.704492734565175
1200.0,Varchi,NumTotal,3.0
1200.0,Varchi,SystemResponseTime_Success,323.0119353410923
1200.0,Varchi,BusyServers,3.0
1200.0,Varchi,TimeQueue,2.7452085914988476
1200.0,Varchi,TimeService,13.094049701822263
1200.0,Varchi,NumQueue,0.0
1200.0,XRay,TimeTotal,143.6307867236753
1200.0,XRay,NumTotal,19.0
1200.0,XRay,SystemResponseTime_Success,323.0119353410923
1200.0,XRay,BusyServers,6.0
1200.0,XRay,TimeQueue,95.59217216262462
1200.0,XRay,TimeService,48.22131760886687
1200.0,XRay,NumQueue,13.0
1200.0,TraceDetection,TimeTotal,68.85175030742538
1200.0,TraceDetection,NumTotal,1.0
1200.0,TraceDetection,SystemResponseTime_Success,323.0119353410923
1200.0,TraceDetection,BusyServers,1.0
1200.0,TraceDetection,TimeQueue,7.88934280345272
1200.0,TraceDetection,TimeService,59.83535853205084
1200.0,TraceDetection,NumQueue,0.0
1600.0,CheckIn,TimeTotal,99.3179518910944
1600.0,CheckIn,NumTotal,4.0
1600.0,CheckIn,SystemResponseTime_Success,326.0250230325717
1600.0,CheckIn,BusyServers,4.0
1600.0,CheckIn,TimeQueue,3.3764056421222435
1600.0,CheckIn,TimeService,95.76384068886045
1600.0,CheckIn,NumQueue,0.0
1600.0,Varchi,TimeTotal,15.819817968330147
1600.0,Varchi,NumTotal,1.0
1600.0,Varchi,SystemResponseTime_Success,326.0250230325717
1600.0,Varchi,BusyServers,1.0
1600.0,Varchi,TimeQueue,2.7402347415766584
1600.0,Varchi,TimeService,13.109916727796897
1600.0,Varchi,NumQueue,0.0
1600.0,XRay,TimeTotal,147.78668317829806
1600.0,XRay,NumTotal,20.0
1600.0,XRay,SystemResponseTime_Success,326.0250230325717
1600.0,XRay,BusyServers,6.0
1600.0,XRay,TimeQueue,99.58659484924584
1600.0,XRay,TimeService,47.63508907371945
1600.0,XRay,NumQueue,14.0
1600.0,TraceDetection,TimeTotal,73.67569333031305
1600.0,TraceDetection,NumTotal,4.0
1600.0,TraceDetection,SystemResponseTime_Success,326.0250230325717
1600.0,TraceDetection,BusyServers,1.0
1600.0,TraceDetection,TimeQueue,17.246574250684777
1600.0,TraceDetection,TimeService,59.260591737491005
1600.0,TraceDetection,NumQueue,3.0
1600.0,Recupero,TimeTotal,119.47964851385593
1600.0,Recupero,NumTotal,12.0
1600.0,Recupero,SystemResponseTime_Success,326.0250230325717
1600.0,Recupero,BusyServers,12.0
1600.0,Recupero,TimeQueue,0.0
1600.0,Recupero,TimeService,119.47964851385593
1600.0,Recupero,NumQueue,0.0
2000.0,CheckIn,TimeTotal,98.95889126722383
2000.0,CheckIn,NumTotal,3.0
2000.0,CheckIn,SystemResponseTime_Success,327.31543490406926
2000.0,CheckIn,BusyServers,3.0
2000.0,CheckIn,TimeQueue,2.6481612879390144
2000.0,CheckIn,TimeService,96.2304826675291
2000.0,CheckIn,NumQueue,0.0
2000.0,Varchi,TimeTotal,15.693142709484455
2000.0,Varchi,NumTotal,5.0
2000.0,Varchi,SystemResponseTime_Success,327.31543490406926
2000.0,Varchi,BusyServers,3.0
2000.0,Varchi,TimeQueue,2.8330074184285055
2000.0,Varchi,TimeService,12.957371087387397
2000.0,Varchi,NumQueue,2.0
2000.0,XRay,TimeTotal,151.78019916744014
2000.0,XRay,NumTotal,28.0
2000.0,XRay,SystemResponseTime_Success,327.31543490406926
2000.0,XRay,BusyServers,6.0
2000.0,XRay,TimeQueue,104.97655308138944
2000.0,XRay,TimeService,47.83862314554522
2000.0,XRay,NumQueue,22.0
2000.0,TraceDetection,TimeTotal,88.27446514216646
2000.0,TraceDetection,NumTotal,0.0
2000.0,TraceDetection,SystemResponseTime_Success,327.31543490406926
2000.0,TraceDetection,BusyServers,0.0
2000.0,TraceDetection,TimeQueue,34.4258424902345
2000.0,TraceDetection,TimeService,53.84862265193196
2000.0,TraceDetection,NumQueue,0.0
2000.0,Recupero,TimeTotal,119.32756545799175
2000.0,Recupero,NumTotal,22.0
2000.0,Recupero,SystemResponseTime_Success,327.31543490406926
2000.0,Recupero,BusyServers,22.0
2000.0,Recupero,TimeQueue,0.0
2000.0,Recupero,TimeService,119.32756545799175
2000.0,Recupero,NumQueue,0.0
2400.0,CheckIn,TimeTotal,98.70047531491166
2400.0,CheckIn,NumTotal,5.0
2400.0,CheckIn,SystemResponseTime_Success,340.9378452995336
