Time,Center,Metric,Value
100.0,XRay,TimeTotal,43.188375780001515
100.0,XRay,NumTotal,3.0
100.0,XRay,SystemResponseTime_Success,0.0
100.0,XRay,BusyServers,3.0
100.0,XRay,TimeQueue,0.0
100.0,XRay,TimeService,43.188375780001515
100.0,XRay,NumQueue,0.0
100.0,TraceDetection,TimeTotal,0.0
100.0,TraceDetection,NumTotal,0.0
100.0,TraceDetection,SystemResponseTime_Success,0.0
100.0,TraceDetection,BusyServers,0.0
100.0,TraceDetection,TimeQueue,0.0
100.0,TraceDetection,TimeService,0.0
100.0,TraceDetection,NumQueue,0.0
100.0,CheckIn,TimeTotal,67.16413221821799
100.0,CheckIn,NumTotal,1.0
100.0,CheckIn,SystemResponseTime_Success,0.0
100.0,CheckIn,BusyServers,1.0
100.0,CheckIn,TimeQueue,0.0
100.0,CheckIn,TimeService,67.16413221821799
100.0,CheckIn,NumQueue,0.0
100.0,Varchi,TimeTotal,14.755611116966925
100.0,Varchi,NumTotal,3.0
100.0,Varchi,SystemResponseTime_Success,0.0
100.0,Varchi,BusyServers,2.0
100.0,Varchi,TimeQueue,2.0018750514928367
100.0,Varchi,TimeService,14.00540043244733
100.0,Varchi,NumQueue,1.0
100.0,Recupero,TimeTotal,0.0
100.0,Recupero,NumTotal,3.0
100.0,Recupero,SystemResponseTime_Success,0.0
100.0,Recupero,BusyServers,3.0
100.0,Recupero,TimeQueue,0.0
100.0,Recupero,TimeService,0.0
100.0,Recupero,NumQueue,0.0
200.0,XRay,TimeTotal,39.03722965430333
200.0,XRay,NumTotal,2.0
200.0,XRay,SystemResponseTime_Success,140.0736406536431
200.0,XRay,BusyServers,2.0
200.0,XRay,TimeQueue,0.0
200.0,XRay,TimeService,39.03722965430333
200.0,XRay,NumQueue,0.0
200.0,TraceDetection,TimeTotal,0.0
200.0,TraceDetection,NumTotal,0.0
200.0,TraceDetection,SystemResponseTime_Success,140.0736406536431
200.0,TraceDetection,BusyServers,0.0
200.0,TraceDetection,TimeQueue,0.0
200.0,TraceDetection,TimeService,0.0
200.0,TraceDetection,NumQueue,0.0
200.0,Recupero,TimeTotal,82.5272947624523
200.0,Recupero,NumTotal,10.0
200.0,Recupero,SystemResponseTime_Success,140.0736406536431
200.0,Recupero,BusyServers,10.0
200.0,Recupero,TimeQueue,0.0
200.0,Recupero,TimeService,82.5272947624523
200.0,Recupero,NumQueue,0.0
200.0,Varchi,TimeTotal,17.707532710250486
200.0,Varchi,NumTotal,3.0
200.0,Varchi,SystemResponseTime_Success,140.0736406536431
200.0,Varchi,BusyServers,3.0
200.0,Varchi,TimeQueue,1.7136712428052168
200.0,Varchi,TimeService,15.874880602195603
200.0,Varchi,NumQueue,0.0
200.0,CheckIn,TimeTotal,96.69842192723313
200.0,CheckIn,NumTotal,5.0
200.0,CheckIn,SystemResponseTime_Success,140.0736406536431
200.0,CheckIn,BusyServers,5.0
200.0,CheckIn,TimeQueue,0.0
200.0,CheckIn,TimeService,96.69842192723313
200.0,CheckIn,NumQueue,0.0
300.0,Recupero,TimeTotal,119.12917035738221
300.0,Recupero,NumTotal,10.0
300.0,Recupero,SystemResponseTime_Success,186.26748489222518
300.0,Recupero,BusyServers,10.0
300.0,Recupero,TimeQueue,0.0
300.0,Recupero,TimeService,119.12917035738221
300.0,Recupero,NumQueue,0.0
300.0,CheckIn,TimeTotal,97.66582710241683
300.0,CheckIn,NumTotal,7.0
300.0,CheckIn,SystemResponseTime_Success,186.26748489222518
300.0,CheckIn,BusyServers,7.0
300.0,CheckIn,TimeQueue,0.0
300.0,CheckIn,TimeService,97.66582710241683
300.0,CheckIn,NumQueue,0.0
300.0,Varchi,TimeTotal,17.2030472202976
300.0,Varchi,NumTotal,1.0
300.0,Varchi,SystemResponseTime_Success,186.26748489222518
300.0,Varchi,BusyServers,1.0
300.0,Varchi,TimeQueue,2.269294179682512
300.0,Varchi,TimeService,14.855501517177755
300.0,Varchi,NumQueue,0.0
300.0,XRay,TimeTotal,45.0115364022293
300.0,XRay,NumTotal,9.0
300.0,XRay,SystemResponseTime_Success,186.26748489222518
300.0,XRay,BusyServers,6.0
300.0,XRay,TimeQueue,2.2586340235558358
300.0,XRay,TimeService,44.3130028525953
300.0,XRay,NumQueue,3.0
300.0,TraceDetection,TimeTotal,0.0
300.0,TraceDetection,NumTotal,3.0
300.0,TraceDetection,SystemResponseTime_Success,186.26748489222518
300.0,TraceDetection,BusyServers,1.0
300.0,TraceDetection,TimeQueue,0.0
300.0,TraceDetection,TimeService,0.0
300.0,TraceDetection,NumQueue,2.0
400.0,CheckIn,TimeTotal,101.68553249777416
400.0,CheckIn,NumTotal,9.0
400.0,CheckIn,SystemResponseTime_Success,192.04111476618547
400.0,CheckIn,BusyServers,8.0
400.0,CheckIn,TimeQueue,3.317100846007932
400.0,CheckIn,TimeService,101.68553249777416
400.0,CheckIn,NumQueue,1.0
400.0,Varchi,TimeTotal,17.560329240398044
400.0,Varchi,NumTotal,3.0
400.0,Varchi,SystemResponseTime_Success,192.04111476618547
400.0,Varchi,BusyServers,3.0
400.0,Varchi,TimeQueue,3.3032002742499134
400.0,Varchi,TimeService,14.99859380700112
400.0,Varchi,NumQueue,0.0
400.0,XRay,TimeTotal,53.749904524049676
400.0,XRay,NumTotal,9.0
400.0,XRay,SystemResponseTime_Success,192.04111476618547
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,7.635375965226984
400.0,XRay,TimeService,47.974893141940996
400.0,XRay,NumQueue,3.0
400.0,TraceDetection,TimeTotal,75.7442555762679
400.0,TraceDetection,NumTotal,4.0
400.0,TraceDetection,SystemResponseTime_Success,192.04111476618547
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,25.497750921906913
400.0,TraceDetection,TimeService,75.7442555762679
400.0,TraceDetection,NumQueue,3.0
400.0,Recupero,TimeTotal,130.98999208250547
400.0,Recupero,NumTotal,12.0
400.0,Recupero,SystemResponseTime_Success,192.04111476618547
400.0,Recupero,BusyServers,12.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,130.98999208250547
400.0,Recupero,NumQueue,0.0
500.0,Varchi,TimeTotal,18.89819050435608
500.0,Varchi,NumTotal,2.0
500.0,Varchi,SystemResponseTime_Success,221.96110411639654
500.0,Varchi,BusyServers,2.0
500.0,Varchi,TimeQueue,3.903447828938871
500.0,Varchi,TimeService,15.173794119949005
500.0,Varchi,NumQueue,0.0
500.0,CheckIn,TimeTotal,109.40408091553431
500.0,CheckIn,NumTotal,7.0
500.0,CheckIn,SystemResponseTime_Success,221.96110411639654
500.0,CheckIn,BusyServers,7.0
500.0,CheckIn,TimeQueue,3.441936180762081
500.0,CheckIn,TimeService,107.28440777150915
500.0,CheckIn,NumQueue,0.0
500.0,XRay,TimeTotal,59.151712002355495
500.0,XRay,NumTotal,12.0
500.0,XRay,SystemResponseTime_Success,221.96110411639654
500.0,XRay,BusyServers,6.0
500.0,XRay,TimeQueue,13.302744970901838
500.0,XRay,TimeService,49.839978378213104
500.0,XRay,NumQueue,6.0
500.0,TraceDetection,TimeTotal,128.76971796799424
500.0,TraceDetection,NumTotal,2.0
500.0,TraceDetection,SystemResponseTime_Success,221.96110411639654
500.0,TraceDetection,BusyServers,1.0
500.0,TraceDetection,TimeQueue,79.31905865038418
500.0,TraceDetection,TimeService,64.76638451754233
500.0,TraceDetection,NumQueue,1.0
500.0,Recupero,TimeTotal,132.01010005899798
500.0,Recupero,NumTotal,15.0
