Time,Center,Metric,Value
400.0,CheckIn,TimeTotal,87.89599151193954
400.0,CheckIn,NumTotal,4.0
400.0,CheckIn,SystemResponseTime_Success,214.13262972191765
400.0,CheckIn,BusyServers,4.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,87.89599151193954
400.0,CheckIn,NumQueue,0.0
400.0,XRay,TimeTotal,61.93626154064934
400.0,XRay,NumTotal,5.0
400.0,XRay,SystemResponseTime_Success,214.13262972191765
400.0,XRay,BusyServers,5.0
400.0,XRay,TimeQueue,7.933811733826419
400.0,XRay,TimeService,53.17865068705535
400.0,XRay,NumQueue,0.0
400.0,TraceDetection,TimeTotal,68.4721849621194
400.0,TraceDetection,NumTotal,2.0
400.0,TraceDetection,SystemResponseTime_Success,214.13262972191765
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,17.957611629328387
400.0,TraceDetection,TimeService,68.4721849621194
400.0,TraceDetection,NumQueue,1.0
400.0,Varchi,TimeTotal,17.45208655976345
400.0,Varchi,NumTotal,3.0
400.0,Varchi,SystemResponseTime_Success,214.13262972191765
400.0,Varchi,BusyServers,2.0
400.0,Varchi,TimeQueue,2.6714573942687885
400.0,Varchi,TimeService,14.632214865813062
400.0,Varchi,NumQueue,1.0
400.0,Recupero,TimeTotal,114.33037134561812
400.0,Recupero,NumTotal,12.0
400.0,Recupero,SystemResponseTime_Success,214.13262972191765
400.0,Recupero,BusyServers,12.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,114.33037134561812
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,16.223394349753484
800.0,Varchi,NumTotal,2.0
800.0,Varchi,SystemResponseTime_Success,239.97549105018254
800.0,Varchi,BusyServers,2.0
800.0,Varchi,TimeQueue,2.456137384638235
800.0,Varchi,TimeService,13.710137491053892
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,80.79501731032683
800.0,XRay,NumTotal,15.0
800.0,XRay,SystemResponseTime_Success,239.97549105018254
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,30.558724613170458
800.0,XRay,TimeService,54.520134619284505
800.0,XRay,NumQueue,9.0
800.0,TraceDetection,TimeTotal,87.70085248214288
800.0,TraceDetection,NumTotal,0.0
800.0,TraceDetection,SystemResponseTime_Success,239.97549105018254
800.0,TraceDetection,BusyServers,0.0
800.0,TraceDetection,TimeQueue,23.821514434999095
800.0,TraceDetection,TimeService,63.87933804714378
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,118.83485448994801
800.0,Recupero,NumTotal,16.0
800.0,Recupero,SystemResponseTime_Success,239.97549105018254
800.0,Recupero,BusyServers,16.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,118.83485448994801
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,104.8892863515656
800.0,CheckIn,NumTotal,1.0
800.0,CheckIn,SystemResponseTime_Success,239.97549105018254
800.0,CheckIn,BusyServers,1.0
800.0,CheckIn,TimeQueue,0.0
800.0,CheckIn,TimeService,104.8892863515656
800.0,CheckIn,NumQueue,0.0
1200.0,Recupero,TimeTotal,120.17511031221939
1200.0,Recupero,NumTotal,12.0
1200.0,Recupero,SystemResponseTime_Success,267.9190125252683
1200.0,Recupero,BusyServers,12.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,120.17511031221939
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,107.33042751413747
1200.0,CheckIn,NumTotal,5.0
1200.0,CheckIn,SystemResponseTime_Success,267.9190125252683
1200.0,CheckIn,BusyServers,5.0
1200.0,CheckIn,TimeQueue,0.0
1200.0,CheckIn,TimeService,107.33042751413747
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,16.279761166882206
1200.0,Varchi,NumTotal,3.0
1200.0,Varchi,SystemResponseTime_Success,267.9190125252683
1200.0,Varchi,BusyServers,3.0
1200.0,Varchi,TimeQueue,2.981716748058564
1200.0,Varchi,TimeService,13.344925158966715
1200.0,Varchi,NumQueue,0.0
1200.0,XRay,TimeTotal,95.7990965580087
1200.0,XRay,NumTotal,19.0
1200.0,XRay,SystemResponseTime_Success,267.9190125252683
1200.0,XRay,BusyServers,6.0
1200.0,XRay,TimeQueue,45.95392600979852
1200.0,XRay,TimeService,51.6743454507934
1200.0,XRay,NumQueue,13.0
1200.0,TraceDetection,TimeTotal,86.78822054231645
1200.0,TraceDetection,NumTotal,1.0
