Metric,Mean,Width,Min,Max,Autocorr
S_CheckIn,102.35670320066255,0.10580622789974405,102.2508969727628,102.4625094285623,-0.13060487798045975
S_Recupero,119.86658884752936,0.06222284506214812,119.8043660024672,119.92881169259151,0.0830898145377344
S_TraceDetection,56.92161487165423,0.11474402868004105,56.806870842974185,57.03635890033427,-0.1501484567791593
S_Varchi,13.039032981694747,0.013675932700638771,13.025357048994108,13.052708914395387,-0.01380964226762349
S_XRay,50.435350679625,0.04796671130767688,50.38738396831732,50.48331739093268,0.10661299764669827
SystemResponseTime_Success,2591.50601484732,103.80157037919003,2487.7044444681296,2695.30758522651,0.06704762501810071
Tq_CheckIn,3.4840675737800093,0.1623858081841006,3.3216817655959088,3.64645338196411,-0.04177475358414436
Tq_Recupero,0.0,0.0,0.0,0.0,0.0
Tq_TraceDetection,56.60724887623639,2.2495251824192146,54.35772369381718,58.8567740586556,0.08008615775350417
Tq_Varchi,2.834528685280616,0.014885673572656372,2.8196430117079596,2.8494143588532723,-0.029090342460652303
Tq_XRay,2352.9811781312737,103.75895093865671,2249.222227192617,2456.7401290699304,0.0671647480480098
Ts_CheckIn,105.84077077444255,0.19983350051233859,105.6409372739302,106.04060427495489,0.08522284392869886
Ts_Recupero,119.86658884752936,0.06222284506214812,119.8043660024672,119.92881169259151,0.0830898145377344
Ts_TraceDetection,113.52886374789063,2.2743678667598966,111.25449588113072,115.80323161465053,0.07476645641408629
Ts_Varchi,15.873561666975364,0.02319833723832719,15.850363329737037,15.896760004213691,-0.0075169147703688715
Ts_XRay,2403.4165288108993,103.76914296345997,2299.647385847439,2507.1856717743594,0.06717294454640456
