Metric,Mean,Width,Min,Max,Autocorr
Nq_CheckIn,0.17147505322326814,0.008433495871964082,0.16304155735130407,0.1799085490952322,-0.04098131832596612
Nq_Recupero,0.0,0.0,0.0,0.0,0.0
Nq_TraceDetection,0.6705311652946612,0.030291172382847398,0.6402399929118138,0.7008223376775086,0.08802038018272346
Nq_Varchi,0.3599716901400371,0.0025264004770638813,0.35744528966297323,0.362498090617101,-5.244676573045535E-4
Nq_XRay,275.7025689307341,12.152507637795628,263.5500612929385,287.85507656852974,0.0608673572787687
Ns_CheckIn,5.199379470904287,0.02979556810464982,5.169583902799637,5.229175039008936,-0.07352807753695645
Ns_Recupero,14.019249670334759,0.023012443535215473,13.996237226799543,14.042262113869974,0.03189602917484208
Ns_TraceDetection,1.3431156521292211,0.03405309910208468,1.3090625530271365,1.3771687512313058,0.09032197988029078
Ns_Varchi,2.0156765262148206,0.006943541253810556,2.0087329849610103,2.022620067468631,0.0491385672456118
Ns_XRay,281.61210372484146,12.153839069464045,269.45826465537743,293.7659427943055,0.06074087951111767
X_CheckIn,5.027904417681019,0.023717593955985102,5.004186823725034,5.051622011637004,-0.11668194887348012
X_Recupero,14.019249670334759,0.023012443535215473,13.996237226799543,14.042262113869974,0.03189602917484208
X_TraceDetection,0.6725844868345602,0.005327742437560592,0.6672567443969996,0.6779122292721208,0.09577663136459304
X_Varchi,1.6557048360747846,0.004749632112694847,1.6509552039620898,1.6604544681874793,0.06705904478485261
X_XRay,5.9095347941073175,0.007004596243761896,5.902530197863555,5.91653939035108,-0.15254124937577915
