Time,Center,Metric,Value
400.0,XRay,TimeTotal,61.67763147971161
400.0,XRay,NumTotal,10.0
400.0,XRay,SystemResponseTime_Success,204.9451765362904
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,14.872956481576352
400.0,XRay,TimeService,49.724687473272695
400.0,XRay,NumQueue,4.0
400.0,CheckIn,TimeTotal,108.83897619206655
400.0,CheckIn,NumTotal,9.0
400.0,CheckIn,SystemResponseTime_Success,204.9451765362904
400.0,CheckIn,BusyServers,8.0
400.0,CheckIn,TimeQueue,2.0606668095623517
400.0,CheckIn,TimeService,107.02668570296042
400.0,CheckIn,NumQueue,1.0
400.0,TraceDetection,TimeTotal,74.16981695085208
400.0,TraceDetection,NumTotal,0.0
400.0,TraceDetection,SystemResponseTime_Success,204.9451765362904
400.0,TraceDetection,BusyServers,0.0
400.0,TraceDetection,TimeQueue,16.61071166901087
400.0,TraceDetection,TimeService,57.559105281841205
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,20.360399317995473
400.0,Varchi,NumTotal,7.0
400.0,Varchi,SystemResponseTime_Success,204.9451765362904
400.0,Varchi,BusyServers,4.0
400.0,Varchi,TimeQueue,1.8025880369735092
400.0,Varchi,TimeService,18.46122291057059
400.0,Varchi,NumQueue,3.0
400.0,Recupero,TimeTotal,116.70594122932678
400.0,Recupero,NumTotal,18.0
400.0,Recupero,SystemResponseTime_Success,204.9451765362904
400.0,Recupero,BusyServers,18.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,116.70594122932678
400.0,Recupero,NumQueue,0.0
800.0,XRay,TimeTotal,95.76624489836934
800.0,XRay,NumTotal,30.0
800.0,XRay,SystemResponseTime_Success,267.17827480641074
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,52.06642945941706
800.0,XRay,TimeService,49.35923950126197
800.0,XRay,NumQueue,24.0
800.0,TraceDetection,TimeTotal,82.22902429005175
800.0,TraceDetection,NumTotal,1.0
800.0,TraceDetection,SystemResponseTime_Success,267.17827480641074
800.0,TraceDetection,BusyServers,1.0
800.0,TraceDetection,TimeQueue,17.818867759560412
800.0,TraceDetection,TimeService,61.8646039934113
800.0,TraceDetection,NumQueue,0.0
800.0,Varchi,TimeTotal,21.45402380914724
800.0,Varchi,NumTotal,1.0
800.0,Varchi,SystemResponseTime_Success,267.17827480641074
800.0,Varchi,BusyServers,1.0
800.0,Varchi,TimeQueue,2.7617733895131784
800.0,Varchi,TimeService,18.668024337269916
800.0,Varchi,NumQueue,0.0
800.0,Recupero,TimeTotal,117.85276104192883
800.0,Recupero,NumTotal,15.0
800.0,Recupero,SystemResponseTime_Success,267.17827480641074
800.0,Recupero,BusyServers,15.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,117.85276104192883
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,113.93128624978343
800.0,CheckIn,NumTotal,13.0
800.0,CheckIn,SystemResponseTime_Success,267.17827480641074
800.0,CheckIn,BusyServers,8.0
800.0,CheckIn,TimeQueue,2.057913986542525
800.0,CheckIn,TimeService,111.87533679529696
800.0,CheckIn,NumQueue,5.0
1200.0,Recupero,TimeTotal,116.56158962269097
1200.0,Recupero,NumTotal,15.0
1200.0,Recupero,SystemResponseTime_Success,307.00958101998293
1200.0,Recupero,BusyServers,15.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,116.56158962269097
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,128.93165274065254
1200.0,CheckIn,NumTotal,8.0
1200.0,CheckIn,SystemResponseTime_Success,307.00958101998293
1200.0,CheckIn,BusyServers,8.0
1200.0,CheckIn,TimeQueue,14.747611274883939
1200.0,CheckIn,TimeService,114.82613521752513
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,20.892294616336745
1200.0,Varchi,NumTotal,1.0
1200.0,Varchi,SystemResponseTime_Success,307.00958101998293
1200.0,Varchi,BusyServers,1.0
1200.0,Varchi,TimeQueue,2.180050396838324
1200.0,Varchi,TimeService,18.69926772904105
1200.0,Varchi,NumQueue,0.0
1200.0,XRay,TimeTotal,144.1727556875556
1200.0,XRay,NumTotal,37.0
1200.0,XRay,SystemResponseTime_Success,307.00958101998293
1200.0,XRay,BusyServers,6.0
1200.0,XRay,TimeQueue,100.65027658202392
1200.0,XRay,TimeService,49.686753400757475
1200.0,XRay,NumQueue,31.0
1200.0,TraceDetection,TimeTotal,78.62413349137267
1200.0,TraceDetection,NumTotal,1.0
1200.0,TraceDetection,SystemResponseTime_Success,307.00958101998293
1200.0,TraceDetection,BusyServers,1.0
1200.0,TraceDetection,TimeQueue,14.908255171651163
1200.0,TraceDetection,TimeService,62.360582395025965
1200.0,TraceDetection,NumQueue,0.0
1600.0,CheckIn,TimeTotal,131.4872314854889
1600.0,CheckIn,NumTotal,8.0
1600.0,CheckIn,SystemResponseTime_Success,365.30274837739717
1600.0,CheckIn,BusyServers,8.0
1600.0,CheckIn,TimeQueue,12.643885637100722
1600.0,CheckIn,TimeService,118.73892536558441
1600.0,CheckIn,NumQueue,0.0
1600.0,Varchi,TimeTotal,20.351367864932982
1600.0,Varchi,NumTotal,5.0
1600.0,Varchi,SystemResponseTime_Success,365.30274837739717
1600.0,Varchi,BusyServers,4.0
1600.0,Varchi,TimeQueue,1.7928002403984626
1600.0,Varchi,TimeService,18.525822414664233
