Time,Center,Metric,Value
400.0,CheckIn,TimeTotal,96.80377909005146
400.0,CheckIn,NumTotal,2.0
400.0,CheckIn,SystemResponseTime_Success,202.0818127624463
400.0,CheckIn,BusyServers,2.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,96.80377909005146
400.0,CheckIn,NumQueue,0.0
400.0,XRay,TimeTotal,51.28983881772722
400.0,XRay,NumTotal,2.0
400.0,XRay,SystemResponseTime_Success,202.0818127624463
400.0,XRay,BusyServers,2.0
400.0,XRay,TimeQueue,0.0
400.0,XRay,TimeService,51.28983881772722
400.0,XRay,NumQueue,0.0
400.0,TraceDetection,TimeTotal,60.94601568732023
400.0,TraceDetection,NumTotal,0.0
400.0,TraceDetection,SystemResponseTime_Success,202.0818127624463
400.0,TraceDetection,BusyServers,0.0
400.0,TraceDetection,TimeQueue,9.973960900383958
400.0,TraceDetection,TimeService,50.97205478693627
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,18.02997263901429
400.0,Varchi,NumTotal,2.0
400.0,Varchi,SystemResponseTime_Success,202.0818127624463
400.0,Varchi,BusyServers,2.0
400.0,Varchi,TimeQueue,0.0
400.0,Varchi,TimeService,18.02997263901429
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,104.9053522408129
400.0,Recupero,NumTotal,9.0
400.0,Recupero,SystemResponseTime_Success,202.0818127624463
400.0,Recupero,BusyServers,9.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,104.9053522408129
400.0,Recupero,NumQueue,0.0
800.0,XRay,TimeTotal,56.86999887187776
800.0,XRay,NumTotal,1.0
800.0,XRay,SystemResponseTime_Success,236.76869939460389
800.0,XRay,BusyServers,1.0
800.0,XRay,TimeQueue,3.3553226967534258
800.0,XRay,TimeService,53.44477361894197
800.0,XRay,NumQueue,0.0
800.0,Varchi,TimeTotal,17.806432204915232
800.0,Varchi,NumTotal,0.0
800.0,Varchi,SystemResponseTime_Success,236.76869939460389
800.0,Varchi,BusyServers,0.0
800.0,Varchi,TimeQueue,0.04234906765953856
800.0,Varchi,TimeService,17.764083137255696
800.0,Varchi,NumQueue,0.0
800.0,TraceDetection,TimeTotal,75.14428101432566
800.0,TraceDetection,NumTotal,0.0
800.0,TraceDetection,SystemResponseTime_Success,236.76869939460389
800.0,TraceDetection,BusyServers,0.0
800.0,TraceDetection,TimeQueue,13.61258882717459
800.0,TraceDetection,TimeService,61.531692187151066
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,113.54085003027834
800.0,Recupero,NumTotal,8.0
800.0,Recupero,SystemResponseTime_Success,236.76869939460389
800.0,Recupero,BusyServers,8.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,113.54085003027834
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,119.92193616517679
800.0,CheckIn,NumTotal,0.0
800.0,CheckIn,SystemResponseTime_Success,236.76869939460389
800.0,CheckIn,BusyServers,0.0
800.0,CheckIn,TimeQueue,0.0
800.0,CheckIn,TimeService,119.92193616517679
800.0,CheckIn,NumQueue,0.0
1200.0,Recupero,TimeTotal,117.7613994189162
1200.0,Recupero,NumTotal,6.0
1200.0,Recupero,SystemResponseTime_Success,238.24609484388108
1200.0,Recupero,BusyServers,6.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,117.7613994189162
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,111.01050193973504
1200.0,CheckIn,NumTotal,3.0
1200.0,CheckIn,SystemResponseTime_Success,238.24609484388108
1200.0,CheckIn,BusyServers,3.0
1200.0,CheckIn,TimeQueue,0.0
1200.0,CheckIn,TimeService,111.01050193973504
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,18.164321110135226
1200.0,Varchi,NumTotal,1.0
1200.0,Varchi,SystemResponseTime_Success,238.24609484388108
1200.0,Varchi,BusyServers,1.0
1200.0,Varchi,TimeQueue,0.02842608651119712
1200.0,Varchi,TimeService,18.135500216866927
1200.0,Varchi,NumQueue,0.0
1200.0,XRay,TimeTotal,55.78609558448008
1200.0,XRay,NumTotal,0.0
1200.0,XRay,SystemResponseTime_Success,238.24609484388108
1200.0,XRay,BusyServers,0.0
1200.0,XRay,TimeQueue,3.549507335723012
1200.0,XRay,TimeService,52.23658824875706
1200.0,XRay,NumQueue,0.0
1200.0,TraceDetection,TimeTotal,75.14428101432566
1200.0,TraceDetection,NumTotal,0.0
1200.0,TraceDetection,SystemResponseTime_Success,238.24609484388108
1200.0,TraceDetection,BusyServers,0.0
1200.0,TraceDetection,TimeQueue,13.61258882717459
1200.0,TraceDetection,TimeService,61.531692187151066
1200.0,TraceDetection,NumQueue,0.0
1600.0,CheckIn,TimeTotal,114.94455059098601
1600.0,CheckIn,NumTotal,4.0
1600.0,CheckIn,SystemResponseTime_Success,238.2129099612437
1600.0,CheckIn,BusyServers,4.0
1600.0,CheckIn,TimeQueue,0.0
1600.0,CheckIn,TimeService,114.94455059098601
1600.0,CheckIn,NumQueue,0.0
1600.0,Varchi,TimeTotal,18.99692907481592
1600.0,Varchi,NumTotal,3.0
1600.0,Varchi,SystemResponseTime_Success,238.2129099612437
1600.0,Varchi,BusyServers,3.0
1600.0,Varchi,TimeQueue,0.059665386156908966
1600.0,Varchi,TimeService,18.935636450854727
1600.0,Varchi,NumQueue,0.0
1600.0,XRay,TimeTotal,55.32344488934382
1600.0,XRay,NumTotal,7.0
1600.0,XRay,SystemResponseTime_Success,238.2129099612437
1600.0,XRay,BusyServers,6.0
1600.0,XRay,TimeQueue,3.762203488279662
1600.0,XRay,TimeService,51.95876548749641
1600.0,XRay,NumQueue,1.0
1600.0,TraceDetection,TimeTotal,64.84435124972636
1600.0,TraceDetection,NumTotal,1.0
1600.0,TraceDetection,SystemResponseTime_Success,238.2129099612437
1600.0,TraceDetection,BusyServers,1.0
1600.0,TraceDetection,TimeQueue,8.764613245192663
1600.0,TraceDetection,TimeService,56.33648323274224
1600.0,TraceDetection,NumQueue,0.0
1600.0,Recupero,TimeTotal,119.36836223740613
1600.0,Recupero,NumTotal,15.0
1600.0,Recupero,SystemResponseTime_Success,238.2129099612437
1600.0,Recupero,BusyServers,15.0
1600.0,Recupero,TimeQueue,0.0
1600.0,Recupero,TimeService,119.36836223740613
1600.0,Recupero,NumQueue,0.0
2000.0,CheckIn,TimeTotal,119.21755583132764
2000.0,CheckIn,NumTotal,5.0
2000.0,CheckIn,SystemResponseTime_Success,243.31013092542412
2000.0,CheckIn,BusyServers,5.0
2000.0,CheckIn,TimeQueue,0.0
2000.0,CheckIn,TimeService,119.21755583132764
2000.0,CheckIn,NumQueue,0.0
2000.0,Varchi,TimeTotal,18.640593526418478
2000.0,Varchi,NumTotal,1.0
2000.0,Varchi,SystemResponseTime_Success,243.31013092542412
2000.0,Varchi,BusyServers,1.0
2000.0,Varchi,TimeQueue,0.04994213804244973
2000.0,Varchi,TimeService,18.590278685853317
2000.0,Varchi,NumQueue,0.0
2000.0,XRay,TimeTotal,55.70249537593834
2000.0,XRay,NumTotal,3.0
2000.0,XRay,SystemResponseTime_Success,243.31013092542412
2000.0,XRay,BusyServers,3.0
2000.0,XRay,TimeQueue,3.783005031377707
2000.0,XRay,TimeService,51.832856641551935
2000.0,XRay,NumQueue,0.0
2000.0,TraceDetection,TimeTotal,67.40263035816373
2000.0,TraceDetection,NumTotal,0.0
2000.0,TraceDetection,SystemResponseTime_Success,243.31013092542412
2000.0,TraceDetection,BusyServers,0.0
2000.0,TraceDetection,TimeQueue,7.888151920673397
2000.0,TraceDetection,TimeService,59.51447843749033
2000.0,TraceDetection,NumQueue,0.0
2000.0,Recupero,TimeTotal,120.04290663135703
2000.0,Recupero,NumTotal,5.0
2000.0,Recupero,SystemResponseTime_Success,243.31013092542412
2000.0,Recupero,BusyServers,5.0
2000.0,Recupero,TimeQueue,0.0
2000.0,Recupero,TimeService,120.04290663135703
2000.0,Recupero,NumQueue,0.0
2400.0,CheckIn,TimeTotal,119.18082730326394
2400.0,CheckIn,NumTotal,4.0
2400.0,CheckIn,SystemResponseTime_Success,247.43181133773595
2400.0,CheckIn,BusyServers,4.0
2400.0,CheckIn,TimeQueue,0.0
2400.0,CheckIn,TimeService,119.18082730326394
2400.0,CheckIn,NumQueue,0.0
2400.0,Varchi,TimeTotal,18.69654649880605
2400.0,Varchi,NumTotal,2.0
2400.0,Varchi,SystemResponseTime_Success,247.43181133773595
2400.0,Varchi,BusyServers,2.0
2400.0,Varchi,TimeQueue,0.0518703085226784
2400.0,Varchi,TimeService,18.644011186327948
2400.0,Varchi,NumQueue,0.0
2400.0,XRay,TimeTotal,55.21022666167265
2400.0,XRay,NumTotal,2.0
2400.0,XRay,SystemResponseTime_Success,247.43181133773595
2400.0,XRay,BusyServers,2.0
2400.0,XRay,TimeQueue,3.4019687971935197
2400.0,XRay,TimeService,51.76407645152853
2400.0,XRay,NumQueue,0.0
2400.0,TraceDetection,TimeTotal,66.43126928764194
2400.0,TraceDetection,NumTotal,0.0
2400.0,TraceDetection,SystemResponseTime_Success,247.43181133773595
2400.0,TraceDetection,BusyServers,0.0
2400.0,TraceDetection,TimeQueue,7.104787880383839
2400.0,TraceDetection,TimeService,59.32648140725811
2400.0,TraceDetection,NumQueue,0.0
2400.0,Recupero,TimeTotal,120.62136540478674
2400.0,Recupero,NumTotal,4.0
2400.0,Recupero,SystemResponseTime_Success,247.43181133773595
2400.0,Recupero,BusyServers,4.0
2400.0,Recupero,TimeQueue,0.0
2400.0,Recupero,TimeService,120.62136540478674
2400.0,Recupero,NumQueue,0.0
2800.0,CheckIn,TimeTotal,118.54457944905408
2800.0,CheckIn,NumTotal,3.0
2800.0,CheckIn,SystemResponseTime_Success,247.92819475105284
2800.0,CheckIn,BusyServers,3.0
2800.0,CheckIn,TimeQueue,0.0
2800.0,CheckIn,TimeService,118.54457944905408
2800.0,CheckIn,NumQueue,0.0
2800.0,XRay,TimeTotal,54.601214457658315
2800.0,XRay,NumTotal,1.0
2800.0,XRay,SystemResponseTime_Success,247.92819475105284
2800.0,XRay,BusyServers,1.0
2800.0,XRay,TimeQueue,3.0500409905872936
2800.0,XRay,TimeService,51.5335431723277
2800.0,XRay,NumQueue,0.0
2800.0,TraceDetection,TimeTotal,66.43126928764194
2800.0,TraceDetection,NumTotal,0.0
